,0,1,2,3,4,5,6,7,8
0,1.0,1.0,0.997093667542693,0.00812945362407362,0.4925043887827954,0.002808126051505163,1.1120954791851523,0.0073941179518830745,3.3898580074310303
1,1.0,5.0,1.2924107944955605,0.012645409698795382,0.6895333764450627,0.005109647123581696,1.4648487768231828,0.011413142809591005,3.589218854904175
2,1.0,20.0,1.8494621443051522,0.029229225345198666,0.9567171700891557,0.010792550752833693,2.0822627035898265,0.026430678421727603,4.3751819133758545
3,1.0,50.0,2.21125143222001,0.04672789019367841,1.1581877217528262,0.019324963724509075,2.4962034563140176,0.04235369087826032,6.106637954711914
4,1.0,100.0,2.617277767155168,0.07686795138275421,1.3426751315109964,0.03189749223777498,2.94158450825789,0.06992586981098739,9.69098424911499
5,1.0,250.0,2.730496433233803,0.08596804236836349,1.4942136402207344,0.03299965962161425,3.1126010304123817,0.07706044092212198,18.778364896774292
6,1.0,500.0,2.684234595969584,0.079671137714578,1.530849356184797,0.03630574173606061,3.0900833512271806,0.0715062061626843,34.16870617866516
7,2.0,1.0,1.2980590180254306,0.012775627524714561,0.6335988673396854,0.004186655642995188,1.4444392472413912,0.011626889243315291,3.429715394973755
8,2.0,5.0,1.4279432599137716,0.016055056366859066,0.8919569994170415,0.008673574650462396,1.6836297818529529,0.014371262811827927,3.7549021244049072
9,2.0,20.0,2.152729506792421,0.04252861972730946,1.153695561732866,0.018970400883285065,2.442387720771797,0.038541077178809925,5.351912975311279
10,2.0,50.0,2.6739790435032544,0.08385803547283795,1.5044084186632165,0.039685538036493544,3.068127868137073,0.07563134930964463,8.098043203353882
11,2.0,100.0,2.8365394911306456,0.09221561259577216,1.6471978129437401,0.044465321260253175,3.280124528079741,0.08281214837771603,13.125838994979858
12,2.0,250.0,2.900575988818149,0.10025153737103112,1.7302935714381629,0.05098087709426409,3.3774630879209644,0.08997065347306928,27.617353200912476
13,2.0,500.0,2.8972307965359443,0.11596071931690519,1.7740281158952584,0.05536935235573175,3.3972226957300258,0.10303414712494822,51.732773780822754
14,3.0,1.0,1.5771764256162137,0.019639020284685893,0.758801075607615,0.006057757516043787,1.750218429186143,0.017891148067222692,3.2386651039123535
15,3.0,5.0,1.8445576603716587,0.027041301650826573,0.9526091000164174,0.010234426371215955,2.076019522998244,0.024481041535856344,3.8238940238952637
16,3.0,20.0,2.4411694033172813,0.06079196958928192,1.3436257323582392,0.03003281469005509,2.78651003306065,0.05519158620974344,6.195623874664307
17,3.0,50.0,2.7959120438006124,0.08679221646593796,1.687641726906449,0.05558877737366866,3.2657707750338356,0.07966463962964923,10.554035902023315
18,3.0,100.0,2.923013757462208,0.0950229430886971,1.7563857721377654,0.05588523550463249,3.410117359693257,0.08638619669873701,17.04384422302246
19,3.0,250.0,2.8901963678084566,0.10267206214985027,1.7989887707338543,0.058737171367005514,3.4043495181487606,0.09252714515957049,37.761934757232666
20,3.0,500.0,2.75715761338884,0.09170308178811082,1.8126997911433518,0.06042231179570553,3.299666443427153,0.08350649585948622,73.22694492340088
21,4.0,1.0,1.612305040036001,0.020401258167244602,0.8625282622133473,0.007637536521056657,1.8285192220051358,0.01834611536665668,3.3134920597076416
22,4.0,5.0,2.0514037224298964,0.035037364510761025,1.0438519947945144,0.012939756977695104,2.3017133226003024,0.031773692641633336,4.115415096282959
23,4.0,20.0,2.658434588301793,0.0813871384879577,1.489344996690858,0.037164189869862474,3.0471992024558245,0.07329028814004325,6.974107980728149
24,4.0,50.0,2.9342513829086925,0.11056569636324946,1.7084329482910332,0.049428698036101934,3.3953754309218835,0.0987336090610641,13.083373069763184
25,4.0,100.0,2.9008065946807164,0.11173381425431358,1.7799925281975453,0.056384604767206546,3.4033883557687363,0.09969523006179122,22.833202123641968
26,4.0,250.0,2.7093132179445547,0.09041649925923116,1.8511759440490363,0.06066295958985816,3.281345834982183,0.0821248232562983,49.99650192260742
27,4.0,500.0,2.5354161769041768,0.08326080011137205,1.826321024539042,0.06431876555004903,3.124705374076207,0.07731359884516496,96.24360394477844
28,5.0,1.0,1.7305948013939136,0.023836088774579874,0.9169233308202537,0.008717858410189041,1.958496045748918,0.021454207558261145,3.307100772857666
29,5.0,5.0,2.0745805372431225,0.03565111270086257,1.1580586424786636,0.01711044718644464,2.375917554320328,0.032227302983178635,4.325361013412476
30,5.0,20.0,2.747553006235448,0.0944108917378774,1.5242076237381108,0.038203263681201874,3.142014704347328,0.08461268149808887,7.849318981170654
31,5.0,50.0,2.895333081199709,0.11556603006803917,1.7075203028400865,0.050618634973420916,3.361335930206992,0.10281186839703865,14.865387916564941
32,5.0,100.0,2.8826819288931755,0.11218124679263912,1.8165473972527668,0.06443113653115416,3.407300918561946,0.10093380120105803,26.67621874809265
33,5.0,250.0,2.651738256722502,0.10244297565151472,1.8158144281100916,0.062184373698292744,3.21386026757519,0.09153624976918454,62.38932800292969
34,5.0,500.0,2.4993865774458737,0.07705273179130652,1.691626328799854,0.04669151093260433,3.018034608781926,0.06896948700739593,141.1295862197876
35,6.0,1.0,1.8634430696630264,0.026882015016604324,0.9737952488837052,0.010394189640489682,2.102545424152268,0.02430648140635814,3.5563738346099854
36,6.0,5.0,2.2101071660373863,0.04292507019400667,1.1886116750151523,0.016879075390978097,2.5094563951884346,0.03864072098003651,4.70134711265564
37,6.0,20.0,2.7687177690570635,0.09009427025983908,1.5678738769331437,0.039103352463059474,3.1818275532564124,0.08073016402303196,9.138160943984985
38,6.0,50.0,2.847166499057093,0.10711232498668588,1.7474268847493395,0.05995181162094254,3.3406373330395813,0.09652609302226156,17.53367781639099
39,6.0,100.0,2.8549323499686454,0.12156788598915236,1.7757029515317635,0.0658888900107568,3.3621064371872746,0.10893711369264185,31.42733907699585
40,6.0,250.0,2.590787262375531,0.09336254485503948,1.6973317699314823,0.053704067482711976,3.097275218011153,0.08345662856047686,73.80024003982544
41,6.0,500.0,2.505516395759231,0.10255765114349136,1.62186225716166,0.051398522381638716,2.9846355875757835,0.09051137096445962,142.34705686569214
42,7.0,1.0,1.9482980403653156,0.030414525777151348,1.020977580525704,0.011443287517715641,2.1996046176591486,0.027458277814744074,3.4477200508117676
43,7.0,5.0,2.283919154687015,0.051656911420112944,1.284025557337928,0.022091376752035576,2.620116092283551,0.04631180273429434,4.721790075302124
44,7.0,20.0,2.8376331936359565,0.09852287504431664,1.6448417171570464,0.04665918083849528,3.279888171283396,0.08839161232851858,10.769788980484009
45,7.0,50.0,2.8910231274841496,0.11560339713340692,1.7121371817970181,0.05320468104090021,3.359974472066725,0.10309723657779,20.80171799659729
46,7.0,100.0,2.6845702812774017,0.08509306383873672,1.777999470959485,0.05795423993312019,3.219968899515962,0.07782775612529433,37.228856801986694
47,7.0,250.0,2.506858321009186,0.08297669400159624,1.6675636390671453,0.04326164351033463,3.0108316346072654,0.07312452183511689,88.84320831298828
48,7.0,500.0,2.334342567744178,0.06722195591292038,1.5654632912833504,0.04100679555790724,2.810663718757223,0.06032104304824735,175.09351325035095
49,8.0,1.0,2.0143317760172486,0.03373529665204926,1.0356925205791048,0.011791702398945695,2.26499260507762,0.03048255856414026,3.4960978031158447
50,8.0,5.0,2.3532366454739955,0.0550520100293852,1.3302249635892054,0.02334543844126506,2.703187223141898,0.04928274981607554,5.153584957122803
51,8.0,20.0,2.843120597963039,0.10136270370466569,1.658220424524117,0.04657709548841566,3.2913568191356357,0.09064850969591945,11.14539384841919
52,8.0,50.0,2.8134005231469037,0.10418366205459495,1.7479463980937457,0.054662809210109714,3.3121804169235967,0.09307781584003677,23.213837146759033
53,8.0,100.0,2.650086636485508,0.09231834225913162,1.725503926968555,0.054586831019803224,3.1623287278306433,0.08289988239286053,49.15336084365845
54,8.0,250.0,2.4385568756966474,0.08438037245375679,1.5993152618225859,0.0404699793187259,2.91622511866043,0.0739674901250213,112.77059316635132
55,8.0,500.0,2.3382723991785848,0.06798787243506807,1.5414919713682387,0.037162365741614106,2.80066336973102,0.0603358872361845,226.11409902572632
56,9.0,1.0,2.0250687257254647,0.034373046886920514,1.0769289894153509,0.01391924081737823,2.293617097981816,0.03104421509227669,3.957458972930908
57,9.0,5.0,2.5090411427571158,0.06620645282861445,1.3663696682317539,0.027186450541591915,2.8569657901892502,0.05957979815894152,5.838528871536255
58,9.0,20.0,2.8649148280896637,0.10517912275580654,1.6412549334332067,0.047717100486232726,3.3017351088067115,0.09429591972476856,13.788567781448364
59,9.0,50.0,2.8682370466102958,0.1054281084048014,1.7448147351681385,0.05288734350365311,3.3572551609324566,0.09417198361762491,28.32042908668518
60,9.0,100.0,2.652344718739639,0.08519504901685233,1.7032451274128586,0.05425012398714599,3.152138396562197,0.07744865806001655,53.52975797653198
61,9.0,250.0,2.533883584922949,0.10200080454653358,1.5798981322428343,0.039765193248843915,2.986075037604777,0.08907485652519748,127.2462830543518
62,9.0,500.0,2.308428331872434,0.05836818356143704,1.5077641470845098,0.039146216228196334,2.7572076611355967,0.05335091878896325,236.20030117034912
63,10.0,1.0,2.047430464657309,0.03639682853165752,1.1331902429291756,0.016575814271586956,2.3401050477012197,0.03284075650361731,3.7666409015655518
64,10.0,5.0,2.4002644110941174,0.05255726116773888,1.400560503646222,0.02637014015350192,2.778999634317851,0.047299960041330746,5.647026062011719
65,10.0,20.0,2.8426299902857433,0.09831073386799134,1.6775038956284656,0.04565546698380736,3.3006915308039013,0.08778934679496327,13.350351095199585
66,10.0,50.0,2.7840717334460163,0.09041054455651815,1.6873871260207922,0.05828338392458369,3.2555077530292897,0.083010118338377,28.13077187538147
67,10.0,100.0,2.6198594273058102,0.08484073105330436,1.5969144384978506,0.048951501099981976,3.068191510112437,0.07679323489946605,55.339658975601196
68,10.0,250.0,2.3646320898828095,0.0657905861443586,1.5115344183629353,0.03816125756877094,2.806460621209448,0.05912069021846041,138.84305882453918
69,10.0,500.0,2.281510805815217,0.07023862183869549,1.459543522031785,0.03341121077791472,2.708423683576214,0.061846190335597656,267.3055901527405
70,11.0,1.0,2.110783862912442,0.04129646700998643,1.14013144345007,0.017202350983014387,2.3990223475981023,0.03724315002820992,3.9051241874694824
71,11.0,5.0,2.5730717796196725,0.06883513775895814,1.4160393231908195,0.029862814269026657,2.9369824221295335,0.06200098457883946,6.318979740142822
72,11.0,20.0,2.74201570688178,0.08947905416599045,1.663022039256827,0.04722688871059347,3.206913226116404,0.08033176070300982,15.197160005569458
73,11.0,50.0,2.7381362098375193,0.08737729936602043,1.609040829658356,0.048814743281260946,3.1759096799391235,0.07928879681803185,32.63078331947327
74,11.0,100.0,2.552726112834656,0.08636704074830072,1.6160036192296434,0.04924939480128395,3.021237876187713,0.07758296374364304,61.87181639671326
75,11.0,250.0,2.4517399110342897,0.08949445134986424,1.4868036349395861,0.038901208817409154,2.8673356343874348,0.07913696078267252,150.7967929840088
76,11.0,500.0,2.2356034541983463,0.052560602244249605,1.4554321309168508,0.03703101487770827,2.667621692093679,0.04846093354984767,296.62013816833496
77,12.0,1.0,2.121999194630289,0.042843412687131585,1.127987795742282,0.01680624411883676,2.403172288737353,0.038644391401963095,3.830333948135376
78,12.0,5.0,2.579383499788525,0.07142054063432393,1.4136735548031247,0.03000693326434834,2.9413758954834393,0.06426987088059605,6.577214241027832
79,12.0,20.0,2.8174699568809376,0.10101020326871445,1.681006018768521,0.04492985362568443,3.2808410801290977,0.08974671049165435,16.572672843933105
80,12.0,50.0,2.715950643606754,0.0998250134110374,1.6957564783621044,0.057659770226293906,3.2018710049617845,0.09001368609264981,35.320250034332275
81,12.0,100.0,2.6036552069312724,0.09852921057025363,1.6715380728281917,0.05065132687977829,3.0940361933071356,0.08731194554212658,66.42910575866699
82,12.0,250.0,2.389820546318215,0.06897047240315189,1.5418675619610147,0.04321729103832864,2.844046030259056,0.06251200613592488,160.74152088165283
83,12.0,500.0,2.2556700379896997,0.04988478509054718,1.497781490107585,0.03721352274104838,2.7076552055964123,0.04637655646207656,314.0376329421997
